Team ID IFES,Team ID D3,Teamname,Spieler ID IFES,Spieler ID D3,Vorname,Nachname,Künstlername,Anzeigename,Geburtstag,Rolle,Rolle,Rückennummer,Shirtname,Position,Position,Gelöscht von finaler Liste
1883720,5429,England (women),412870,85339,Lucy,PARKER,PARKER Lucy,Lucy PARKER,1998-11-18,PLA,Player,,PARKER,DF,Defense,TRUE
1883720,5429,England (women),459603,84558,Maya,LE TISSIER,LE TISSIER Maya,Maya LE TISSIER,2002-04-18,PLA,Player,,LE TISSIER,DF,Defense,TRUE
1883720,5429,England (women),459606,84563,Ebony,SALMON,SALMON Ebony,Ebony SALMON,2001-01-27,PLA,Player,,SALMON,FW,Forward,TRUE
1883720,5429,England (women),467695,88612,Lucy Anna,THOMAS,THOMAS Lucy,Lucy THOMAS,2000-03-21,PLA,Player,,THOMAS,GK,Goalkeeper,TRUE
1883720,5429,England (women),467696,88645,Laura Madison Blindkilde,BROWN,BROWN Laura,Laura BROWN,2003-09-09,PLA,Player,,BLINDKILDE,MF,Midfielder,TRUE
1883720,5429,England (women),467699,84560,Jessica Victoria Janet,PARK,PARK Jessica,Jessica PARK,2001-10-21,PLA,Player,,PARK,MF,Midfielder,TRUE
1884761,5425,France (women),381192,88193,Solène Marie Reine,DURAND,DURAND Solene,Solene DURAND,1994-11-20,PLA,Player,1,DURAND,GK,Goalkeeper,FALSE
1884761,5425,France (women),412946,88206,Maëlle Ourida Louisette,LAKRAR,LAKRAR Maelle,Maelle LAKRAR,2000-05-27,PLA,Player,2,LAKRAR,DF,Defense,FALSE
1884761,5425,France (women),302715,44937,Wendie Thérèse,RENARD,RENARD Wendie,Wendie RENARD,1990-07-20,PLA,Player,3,RENARD,DF,Defense,FALSE
1884761,5425,France (women),443077,75272,Laurina Monique,FAZER,FAZER Laurina,Laurina FAZER,2003-10-13,PLA,Player,4,FAZER,MF,Midfielder,FALSE
1884761,5425,France (women),398290,81762,Elisa Flore,DE ALMEIDA,DE ALMEIDA Elisa,Elisa DE ALMEIDA,1998-01-11,PLA,Player,5,DE ALMEIDA,DF,Defense,FALSE
1884761,5425,France (women),358671,53650,Sandie Rose,TOLETTI,TOLETTI Sandie,Sandie TOLETTI,1995-07-13,PLA,Player,6,TOLETTI,MF,Midfielder,FALSE
1884761,5425,France (women),395231,78471,Sakina,KARCHAOUI,KARCHAOUI Sakina,Sakina KARCHAOUI,1996-01-26,PLA,Player,7,KARCHAOUI,DF,Defense,FALSE
1884761,5425,France (women),358581,78475,Onema Grace,GEYORO,GEYORO Grace,Grace GEYORO,1997-07-02,PLA,Player,8,GEYORO,MF,Midfielder,FALSE
1884761,5425,France (women),254849,44947,Eugénie Anne Claudine,LE SOMMER,LE SOMMER Eugenie,Eugenie LE SOMMER,1989-05-18,PLA,Player,9,LE SOMMER D,FW,Forward,FALSE
1884761,5425,France (women),387218,53640,Amel,MAJRI,MAJRI Amel,Amel MAJRI,1993-01-25,PLA,Player,10,MAJRI,MF,Midfielder,FALSE
1884761,5425,France (women),358573,53645,Kadidiatou,DIANI,DIANI Kadidiatou,Kadidiatou DIANI,1995-04-01,PLA,Player,11,DIANI,FW,Forward,FALSE
1884761,5425,France (women),398314,78481,Clara Coline Mona,MATEO,MATEO Clara,Clara MATEO,1997-11-28,PLA,Player,12,MATEO,FW,Forward,FALSE
1884761,5425,France (women),412930,78469,Selma Lena,BACHA,BACHA Selma,Selma BACHA,2000-11-09,PLA,Player,13,BACHA,DF,Defense,FALSE
1884761,5425,France (women),358672,78474,Aïssatou,TOUNKARA,TOUNKARA Aissatou,Aissatou TOUNKARA,1995-03-16,PLA,Player,14,TOUNKARA,DF,Defense,FALSE
1884761,5425,France (women),301151,53642,Kenza,DALI,DALI Kenza,Kenza DALI,1991-07-31,PLA,Player,15,DALI,MF,Midfielder,FALSE
1884761,5425,France (women),324335,78468,Pauline Camille,PEYRAUD-MAGNIN,PEYRAUD-MAGNIN Pauline,Pauline PEYRAUD-MAGNIN,1992-03-17,PLA,Player,16,PEYRAUD-MAGNIN,GK,Goalkeeper,FALSE
1884761,5425,France (women),300666,85760,Léa Aliette Jeanine,LE GARREC,LE GARREC Lea,Lea LE GARREC,1993-07-09,PLA,Player,17,LE GARREC,MF,Midfielder,FALSE
1884761,5425,France (women),387169,49602,Viviane Marie-Louise Blanche,ASSEYI,ASSEYI Viviane,Viviane ASSEYI,1993-11-20,PLA,Player,18,ASSEYI,FW,Forward,FALSE
1884761,5425,France (women),467043,88215,Naomie Noëlle,FELLER,FELLER Naomie,Naomie FELLER,2001-11-06,PLA,Player,19,FELLER,FW,Forward,FALSE
1884761,5425,France (women),398288,85757,Estelle,CASCARINO,CASCARINO Estelle,Estelle CASCARINO,1997-02-05,PLA,Player,20,CASCARINO,DF,Defense,FALSE
1884761,5425,France (women),467045,85756,Constance Lara Colline,PICAUD,PICAUD Constance,Constance PICAUD,1998-07-05,PLA,Player,21,PICAUD,GK,Goalkeeper,FALSE
1884761,5425,France (women),381203,78472,Eve Josette Noëlle,PERISSET,PERISSET Eve,Eve PERISSET,1994-12-24,PLA,Player,22,PERISSET,DF,Defense,FALSE
1884761,5425,France (women),443079,78882,Vicki Jessy,BECHO,BECHO Vicki,Vicki BECHO,2003-10-03,PLA,Player,23,BECHO,FW,Forward,FALSE
1884761,5425,France (women),190236,49379,Sarah,BOUHADDI,BOUHADDI Sarah,Sarah BOUHADDI,1986-10-17,PLA,Player,,BOUHADDI,GK,Goalkeeper,TRUE
1884761,5425,France (women),254965,49384,Amandine Chantal,HENRY,HENRY Amandine,Amandine HENRY,1989-09-28,PLA,Player,,HENRY,MF,Midfielder,TRUE
1884761,5425,France (women),296652,53646,Charlotte,BILBAULT,BILBAULT Charlotte,Charlotte BILBAULT,1990-06-05,PLA,Player,,BILBAULT,MF,Midfielder,TRUE
1884761,5425,France (women),302750,53643,Kheira,HAMRAOUI,HAMRAOUI Kheira,Kheira HAMRAOUI,1990-01-13,PLA,Player,,HAMRAOUI,MF,Midfielder,TRUE
1884761,5425,France (women),324336,78473,Marion Véronique,TORRENT,TORRENT Marion,Marion TORRENT,1992-04-17,PLA,Player,,TORRENT,DF,Defense,TRUE
1884761,5425,France (women),328149,44948,Gaëtane Iza Laure,THINEY,THINEY Gaetane,Gaetane THINEY,1985-10-28,PLA,Player,,THINEY,MF,Midfielder,TRUE
1884761,5425,France (women),358664,88189,Manon Nathalie,HEIL,HEIL Manon,Manon HEIL,1997-03-11,PLA,Player,,HEIL,GK,Goalkeeper,TRUE
1884761,5425,France (women),358667,53641,Griedge Yinda Colette,MBOCK BATHY NKA,MBOCK BATHY Griedge,Griedge MBOCK BATHY,1995-02-26,PLA,Player,,MBOCK BATHY,DF,Defense,TRUE
1884761,5425,France (women),381296,81764,Faustine Valérie,ROBERT,ROBERT Faustine,Faustine ROBERT,1994-05-18,PLA,Player,,ROBERT,FW,Forward,TRUE
1884761,5425,France (women),381299,81765,Lindsey Kimberley,THOMAS,THOMAS Lindsey,Lindsey THOMAS,1995-04-27,PLA,Player,,THOMAS,FW,Forward,TRUE
1884761,5425,France (women),381301,78482,Ouleymata Amadou,SARR,SARR Ouleymata,Ouleymata SARR,1995-10-08,PLA,Player,,SARR,FW,Forward,TRUE
1884761,5425,France (women),398287,78466,Mylène,CHAVAS,CHAVAS Mylene,Mylene CHAVAS,1998-01-07,PLA,Player,,CHAVAS,GK,Goalkeeper,TRUE
1884761,5425,France (women),398289,78470,Hawa,CISSOKO,CISSOKO Hawa,Hawa CISSOKO,1997-04-10,PLA,Player,,CISSOKO,DF,Defense,TRUE
1884761,5425,France (women),398303,88200,Maelle Antonia,GARBINO,GARBINO Maelle,Maelle GARBINO,1996-08-09,PLA,Player,,GARBINO,FW,Forward,TRUE
1884761,5425,France (women),412931,78477,Sandy Madeleine,BALTIMORE,BALTIMORE Sandy,Sandy BALTIMORE,2000-02-19,PLA,Player,,BALTIMORE,FW,Forward,TRUE
1884761,5425,France (women),412933,88202,Mathilde Elise,BOURDIEU,BOURDIEU Mathilde,Mathilde BOURDIEU,1999-04-15,PLA,Player,,BOURDIEU,FW,Forward,TRUE
1884761,5425,France (women),412950,78480,Melvine Marie Ericka,MALARD,MALARD Melvine,Melvine MALARD,2000-06-28,PLA,Player,,MALARD,FW,Forward,TRUE
1884761,5425,France (women),412952,78476,Ella,PALIS,PALIS Ella,Ella PALIS,1999-03-24,PLA,Player,,PALIS,MF,Midfielder,TRUE
1884761,5425,France (women),412959,81775,Julie Marine,THIBAUD,THIBAUD Julie,Julie THIBAUD,1998-04-20,PLA,Player,,THIBAUD,DF,Defense,TRUE
1884761,5425,France (women),420144,88209,Perle Marie Mélissa,MORRONI,MORRONI Perle,Perle MORRONI,1997-10-15,PLA,Player,,MORRONI,DF,Defense,TRUE
1884761,5425,France (women),443074,78029,Airine Marie-Héléna,FONTAINE,FONTAINE Airine,Airine FONTAINE,2004-08-20,PLA,Player,,FONTAINE,MF,Midfielder,TRUE
1884761,5425,France (women),443076,78034,Louna,RIBADEIRA,RIBADEIRA Louna,Louna RIBADEIRA,2004-08-18,PLA,Player,,RIBADEIRA,FW,Forward,TRUE
1884761,5425,France (women),443083,75270,Inès Nora,BENYAHIA,BENYAHIA Ines,Ines BENYAHIA,2003-03-26,PLA,Player,,BENYAHIA,FW,Forward,TRUE
1884761,5425,France (women),443094,75258,Jade,LE GUILLY,LE GUILLY Jade,Jade LE GUILLY,2002-06-18,PLA,Player,,LE GUILLY,DF,Defense,TRUE
1884761,5425,France (women),443096,75264,Maelys Emma,MPOME,MPOME Maelys,Maelys MPOME,2003-02-23,PLA,Player,,MPOME,DF,Defense,TRUE
1884761,5425,France (women),443105,75269,Alice Dauphine,SOMBATH,SOMBATH Alice,Alice SOMBATH,2003-10-16,PLA,Player,,SOMBATH,DF,Defense,TRUE
1884761,5425,France (women),443110,75284,Manssita Aissatou,TRAORE,TRAORE Manssita,Manssita TRAORE,2003-09-09,PLA,Player,,TRAORE,FW,Forward,TRUE
1884761,5425,France (women),467032,88212,Julie,DUFOUR,DUFOUR Julie,Julie DUFOUR,2001-05-29,PLA,Player,,DUFOUR,MF,Midfielder,TRUE
1884761,5425,France (women),467035,85759,Oriane Néhémie,JEAN-FRANCOIS,JEAN-FRANCOIS Oriane,Oriane JEAN-FRANCOIS,2001-08-14,PLA,Player,,JEAN-FRANCOIS,MF,Midfielder,TRUE
1884761,5425,France (women),467039,88214,Inès,BELLOUMOU,BELLOUMOU Ines,Ines BELLOUMOU,2001-06-21,PLA,Player,,BELLOUMOU,DF,Defense,TRUE
1884761,5425,France (women),467042,88094,Hillary Gnoko,DIAZ,DIAZ Hillary,Hillary DIAZ,2004-07-24,PLA,Player,,DIAZ,DF,Defense,TRUE
1882879,5422,Germany (women),358768,68183,Merle,FROHMS,FROHMS Merle,Merle FROHMS,1995-01-28,PLA,Player,1,FROHMS,GK,Goalkeeper,FALSE
1882879,5422,Germany (women),466948,76548,Chantal,HAGEL,HAGEL Chantal,Chantal HAGEL,1998-07-20,PLA,Player,2,HAGEL,MF,Midfielder,FALSE
1882879,5422,Germany (women),300514,53858,Kathrin Julia,HENDRICH,HENDRICH Kathrin,Kathrin HENDRICH,1992-04-06,PLA,Player,3,HENDRICH,DF,Defense,FALSE
1882879,5422,Germany (women),397131,68186,Sophia,KLEINHERNE,KLEINHERNE Sophia,Sophia KLEINHERNE,2000-04-12,PLA,Player,4,KLEINHERNE,DF,Defense,FALSE
1882879,5422,Germany (women),296661,40360,Marina,HEGERING,HEGERING Marina,Marina HEGERING,1990-04-17,PLA,Player,5,HEGERING,DF,Defense,FALSE
1882879,5422,Germany (women),397141,68187,Lena Sophie,OBERDORF,OBERDORF Lena,Lena OBERDORF,2001-12-19,PLA,Player,6,OBERDORF,MF,Midfielder,FALSE
1882879,5422,Germany (women),377677,68200,Lea,SCHÜLLER,SCHUELLER Lea,Lea SCHUELLER,1997-11-12,PLA,Player,7,SCHÜLLER,FW,Forward,FALSE
1882879,5422,Germany (women),397136,68196,Sydney Matilda,LOHMANN,LOHMANN Sydney,Sydney LOHMANN,2000-06-19,PLA,Player,8,LOHMANN,MF,Midfielder,FALSE
1882879,5422,Germany (women),300505,49447,Svenja Anette,HUTH,HUTH Svenja,Svenja HUTH,1991-01-25,PLA,Player,9,HUTH,MF,Midfielder,FALSE
1882879,5422,Germany (women),377665,68194,Laura,FREIGANG,FREIGANG Laura,Laura FREIGANG,1998-02-01,PLA,Player,10,FREIGANG,FW,Forward,FALSE
1882879,5422,Germany (women),300509,40366,Alexandra,POPP-HÖPPE,POPP Alexandra,Alexandra POPP,1991-04-06,PLA,Player,11,POPP,FW,Forward,FALSE
1882879,5422,Germany (women),420441,73385,Ann-Katrin,BERGER,BERGER Ann-Katrin,Ann-Katrin BERGER,1990-10-09,PLA,Player,12,BERGER,GK,Goalkeeper,FALSE
1882879,5422,Germany (women),358757,49446,Sara Ilonka,DÄBRITZ,DAEBRITZ Sara,Sara DAEBRITZ,1995-02-15,PLA,Player,13,DÄBRITZ,MF,Midfielder,FALSE
1882879,5422,Germany (women),420442,68195,Lena,LATTWEIN,LATTWEIN Lena,Lena LATTWEIN,2000-05-02,PLA,Player,14,LATTWEIN,MF,Midfielder,FALSE
1882879,5422,Germany (women),412972,68198,Sjoeke,NÜSKEN,NUESKEN Sjoeke,Sjoeke NUESKEN,2001-01-22,PLA,Player,15,NÜSKEN,DF,Defense,FALSE
1882879,5422,Germany (women),397122,68190,Etonam Nicole,ANYOMI,ANYOMI Nicole,Nicole ANYOMI,2000-02-10,PLA,Player,16,ANYOMI,FW,Forward,FALSE
1882879,5422,Germany (women),381224,68188,Felicitas,RAUCH,RAUCH Felicitas,Felicitas RAUCH,1996-04-30,PLA,Player,17,RAUCH,DF,Defense,FALSE
1882879,5422,Germany (women),325668,49449,Melanie,LEUPOLZ,LEUPOLZ Melanie,Melanie LEUPOLZ,1994-04-14,PLA,Player,18,LEUPOLZ,MF,Midfielder,FALSE
1882879,5422,Germany (women),397123,68191,Klara Gabriele,BÜHL,BUEHL Klara,Klara BUEHL,2000-12-07,PLA,Player,19,BÜHL,MF,Midfielder,FALSE
1882879,5422,Germany (women),325670,68197,Lina Marie,MAGULL,MAGULL Lina,Lina MAGULL,1994-08-15,PLA,Player,20,MAGULL,MF,Midfielder,FALSE
1882879,5422,Germany (women),466950,68184,Stina,JOHANNES,JOHANNES Stina,Stina JOHANNES,2000-01-23,PLA,Player,21,JOHANNES,GK,Goalkeeper,FALSE
1882879,5422,Germany (women),443451,73386,Jule,BRAND,BRAND Jule,Jule BRAND,2002-10-16,PLA,Player,22,BRAND,MF,Midfielder,FALSE
1882879,5422,Germany (women),300511,68185,Sara,DOORSOUN-KHAJEH,DOORSOUN Sara,Sara DOORSOUN,1991-11-17,PLA,Player,23,DOORSOUN,DF,Defense,FALSE
1882879,5422,Germany (women),300499,82388,Carolin,SIMON,SIMON Carolin,Carolin SIMON,1992-11-24,PLA,Player,,SIMON,DF,Defense,TRUE
1882879,5422,Germany (women),326232,73387,Fabienne Céline,DONGUS,DONGUS Fabienne,Fabienne DONGUS,1994-05-11,PLA,Player,,DONGUS,MF,Midfielder,TRUE
1882879,5422,Germany (women),357386,68192,Linda,DALLMANN,DALLMANN Linda,Linda DALLMANN,1994-09-02,PLA,Player,,DALLMANN,MF,Midfielder,TRUE
1882879,5422,Germany (women),377664,68193,Jana,FELDKAMP,FELDKAMP Jana,Jana FELDKAMP,1998-03-15,PLA,Player,,FELDKAMP,DF,Defense,TRUE
1882879,5422,Germany (women),381267,75461,Marie Joelle,WEDEMEYER,WEDEMEYER Joelle,Joelle WEDEMEYER,1996-08-12,PLA,Player,,WEDEMEYER,DF,Defense,TRUE
1882879,5422,Germany (women),397127,74189,Giulia Ronja,GWINN,GWINN Giulia,Giulia GWINN,1999-07-02,PLA,Player,,GWINN,DF,Defense,TRUE
1882879,5422,Germany (women),397135,76505,Sarai,LINDER,LINDER Sarai,Sarai LINDER,1999-10-26,PLA,Player,,LINDER,DF,Defense,TRUE
1882879,5422,Germany (women),397138,82395,Janina Madeleine,MINGE,MINGE Janina,Janina MINGE,1999-06-11,PLA,Player,,MINGE,MF,Midfielder,TRUE
1882879,5422,Germany (women),397139,84872,Marie Lena,MÜLLER,MUELLER Marie,Marie MUELLER,2000-07-25,PLA,Player,,MÜLLER,MF,Midfielder,TRUE
1882879,5422,Germany (women),412969,82391,Klara Melissa,KÖSSLER,KOESSLER Melissa,Melissa KOESSLER,2000-03-04,PLA,Player,,KÖSSLER,MF,Midfielder,TRUE
1882879,5422,Germany (women),415335,81698,Maria Luisa,GROHS,GROHS Maria,Maria GROHS,2001-06-13,PLA,Player,,GROHS,GK,Goalkeeper,TRUE
1882879,5422,Germany (women),415338,75259,Julia,KASSEN,KASSEN Julia,Julia KASSEN,2002-05-17,PLA,Player,,KASSEN,GK,Goalkeeper,TRUE
1882879,5422,Germany (women),420443,68199,Maximiliane,RALL,RALL Maximiliane,Maximiliane RALL,1993-11-18,PLA,Player,,RALL,DF,Defense,TRUE
1882879,5422,Germany (women),443457,73043,Carlotta,WAMSER,WAMSER Carlotta,Carlotta WAMSER,2003-11-01,PLA,Player,,WAMSER,MF,Midfielder,TRUE
1882879,5422,Germany (women),443467,73034,Ena,MAHMUTOVIC,MAHMUTOVIC Ena,Ena MAHMUTOVIC,2003-12-23,PLA,Player,,MAHMUTOVIC,GK,Goalkeeper,TRUE
1882879,5422,Germany (women),466953,68201,Tabea,SELLNER,SELLNER Tabea,Tabea SELLNER,1996-08-25,PLA,Player,,SELLNER,MF,Midfielder,TRUE
1882879,5422,Germany (women),466960,82393,Paulina Käte,KRUMBIEGEL,KRUMBIEGEL Paulina,Paulina KRUMBIEGEL,2000-10-27,PLA,Player,,KRUMBIEGEL,MF,Midfielder,TRUE
1885012,10374,Haiti (women),411982,83908,Kerly,THEUS,THEUS Kerly,Kerly THEUS,1999-01-07,PLA,Player,1,THEUS,GK,Goalkeeper,FALSE
1885012,10374,Haiti (women),461460,83987,Chelsea Ariane,SURPRIS,SURPRIS Chelsea,Chelsea SURPRIS,1996-12-20,PLA,Player,2,SURPRIS,DF,Defense,FALSE
1885012,10374,Haiti (women),461445,83957,Jennyfer,LIMAGE,LIMAGE Jennyfer,Jennyfer LIMAGE,1997-12-25,PLA,Player,3,LIMAGE,DF,Defense,FALSE
1885012,10374,Haiti (women),413161,83918,Dougenie Tabita Kerbie,JOSEPH,JOSEPH Tabita,Tabita JOSEPH,2003-09-13,PLA,Player,4,T. JOSEPH,DF,Defense,FALSE
1885012,10374,Haiti (women),461446,83961,Maudeline,MORYL,MORYL Maudeline,Maudeline MORYL,2003-01-24,PLA,Player,5,MORYL,DF,Defense,FALSE
1885012,10374,Haiti (women),413158,83910,Melchie Daelle,DUMORNAY,DUMORNAY Melchie,Melchie DUMORNAY,2003-08-17,PLA,Player,6,DUMORNAY,MF,Midfielder,FALSE
1885012,10374,Haiti (women),421910,83926,Batcheba,LOUIS,LOUIS Batcheba,Batcheba LOUIS,1997-06-15,PLA,Player,7,B. LOUIS,FW,Forward,FALSE
1885012,10374,Haiti (women),413159,83912,Danielle Monique,ETIENNE,ETIENNE Danielle,Danielle ETIENNE,2001-01-16,PLA,Player,8,ETIENNE,MF,Midfielder,FALSE
1885012,10374,Haiti (women),411968,83903,Sherly,JEUDY,JEUDY Sherly,Sherly JEUDY,1998-10-13,PLA,Player,9,JEUDY,MF,Midfielder,FALSE
1885012,10374,Haiti (women),411134,83896,Nérilia,MONDÉSIR,MONDESIR Nerilia,Nerilia MONDESIR,1999-01-17,PLA,Player,10,MONDESIR,FW,Forward,FALSE
1885012,10374,Haiti (women),411961,83899,Roseline,ELOISSAINT,ELOISSAINT Roseline,Roseline ELOISSAINT,1999-02-20,PLA,Player,11,ELOISSAINT,FW,Forward,FALSE
1885012,10374,Haiti (women),413155,88678,Nahomie,AMBROISE,AMBROISE Nahomie,Nahomie AMBROISE,2003-11-13,PLA,Player,12,AMBROISE,GK,Goalkeeper,FALSE
1885012,10374,Haiti (women),413162,83920,Betina,PETIT-FRERE,PETIT-FRERE Betina,Betina PETIT-FRERE,2003-08-01,PLA,Player,13,PETIT-FRERE,DF,Defense,FALSE
1885012,10374,Haiti (women),460055,83937,Esthericove,JOSEPH,JOSEPH Esthericove,Esthericove JOSEPH,2003-05-02,PLA,Player,14,E. JOSEPH,DF,Defense,FALSE
1885012,10374,Haiti (women),461457,83983,Florsie Love Darlina,JOSEPH,JOSEPH Darlina,Darlina JOSEPH,2003-12-15,PLA,Player,15,D. JOSEPH,FW,Forward,FALSE
1885012,10374,Haiti (women),413163,83924,Milan Raquel,PIERRE-JEROME,PIERRE-JEROME Milan,Milan PIERRE-JEROME,2002-04-23,PLA,Player,16,PIERRE JEROME,DF,Defense,FALSE
1885012,10374,Haiti (women),460057,83943,Shwendesky Macelus,JOSEPH,JOSEPH Shwendesky,Shwendesky JOSEPH,1997-11-18,PLA,Player,17,S. JOSEPH,FW,Forward,FALSE
1885012,10374,Haiti (women),461449,83968,Noa Olivia,GANTHIER,GANTHIER Noa,Noa GANTHIER,2002-10-13,PLA,Player,18,GANTHIER,MF,Midfielder,FALSE
1885012,10374,Haiti (women),461459,83985,Dayana,PIERRE LOUIS,PIERRE-LOUIS Dayana,Dayana PIERRE-LOUIS,2003-09-24,PLA,Player,19,PIERRE LOUIS,MF,Midfielder,FALSE
1885012,10374,Haiti (women),422213,83930,Kethna,LOUIS,LOUIS Kethna,Kethna LOUIS,1996-08-05,PLA,Player,20,K. LOUIS,DF,Defense,FALSE
1885012,10374,Haiti (women),411973,83905,Ruthny,MATHURIN,MATHURIN Ruthny,Ruthny MATHURIN,2001-01-14,PLA,Player,21,MATHURIN,DF,Defense,FALSE
1885012,10374,Haiti (women),461455,83980,Roselord,BORGELLA,BORGELLA Roselord,Roselord BORGELLA,1993-04-01,PLA,Player,22,BORGELLA,FW,Forward,FALSE
1885012,10374,Haiti (women),461444,83953,Lara-Sofia,LARCO,LARCO Lara,Lara LARCO,2002-11-27,PLA,Player,23,LARCO,GK,Goalkeeper,FALSE
1885012,10374,Haiti (women),460054,83934,Gabrielle Marie Fardy,EMILIEN,EMILIEN Gabrielle,Gabrielle EMILIEN,1996-05-31,PLA,Player,,EMILIEN,GK,Goalkeeper,TRUE
1885012,10374,Haiti (women),193379,83893,Brianna Daniericka,MONTINARD,MONTINARD Brianna,Brianna MONTINARD,1999-11-04,PLA,Player,,MONTINARD,FW,Forward,TRUE
1885012,10374,Haiti (women),359189,88674,Amandine,PIERRE LOUIS,PIERRE-LOUIS Amandine,Amandine PIERRE-LOUIS,1995-02-18,PLA,Player,,A.PIERRE LOUIS,DF,Defense,TRUE
1885012,10374,Haiti (women),411980,83907,Mikerline,SAINT FELIX,SAINT-FELIX Mikerline,Mikerline SAINT-FELIX,1999-11-18,PLA,Player,,SAINT FELIX,FW,Forward,TRUE
1885012,10374,Haiti (women),413160,83915,Madelina,FLEURIOT,FLEURIOT Madelina,Madelina FLEURIOT,2003-10-28,PLA,Player,,FLEURIOT,GK,Goalkeeper,TRUE
1885012,10374,Haiti (women),460056,83940,Rose-Alya,MARCELLUS,MARCELLUS Rose,Rose MARCELLUS,2003-03-22,PLA,Player,,MARCELLUS,FW,Forward,TRUE
1885012,10374,Haiti (women),461438,83948,Valentina,ORNIS,ORNIS Valentina,Valentina ORNIS,2003-08-22,PLA,Player,,ORNIS,FW,Forward,TRUE
1885012,10374,Haiti (women),461443,83950,Mirlene,DORCE,DORCE Mirlene,Mirlene DORCE,2003-12-13,PLA,Player,,DORCE,MF,Midfielder,TRUE
1885012,10374,Haiti (women),461447,83963,Méghane,ST-CYR,ST-CYR Meghane,Meghane ST-CYR,2003-02-26,PLA,Player,,ST-CYR,DF,Defense,TRUE
1885012,10374,Haiti (women),461448,83966,Deborah Jamima,BIEN-AIME,BIEN-AIME Deborah,Deborah BIEN-AIME,2003-09-16,PLA,Player,,BIEN AIME,DF,Defense,TRUE
1885012,10374,Haiti (women),461450,83971,Isabelle Cassidy,BERNIER,BERNIER Isabelle,Isabelle BERNIER,2002-09-11,PLA,Player,,BERNIER,MF,Midfielder,TRUE
1885012,10374,Haiti (women),461451,83976,Johane,LAFORTE,LAFORTE Johane,Johane LAFORTE,1996-02-24,PLA,Player,,LAFORTE,DF,Defense,TRUE
1883722,5486,Italy (women),357515,49489,Laura,GIULIANI,GIULIANI Laura,Laura GIULIANI,1993-06-05,PLA,Player,1,GIULIANI,GK,Goalkeeper,FALSE
1883722,5486,Italy (women),467090,78292,Emma,SEVERINI,SEVERINI Emma,Emma SEVERINI,2003-07-18,PLA,Player,2,SEVERINI,MF,Midfielder,FALSE
1883722,5486,Italy (women),467076,84575,Benedetta,ORSI,ORSI Benedetta,Benedetta ORSI,2000-02-25,PLA,Player,3,ORSI,DF,Defense,FALSE
1883722,5486,Italy (women),467085,79177,Lucia,DI GUGLIELMO,DI GUGLIELMO Lucia,Lucia DI GUGLIELMO,1997-06-26,PLA,Player,4,DI GUGLIELMO,DF,Defense,FALSE
1883722,5486,Italy (women),357525,79179,Elena,LINARI,LINARI Elena,Elena LINARI,1994-04-15,PLA,Player,5,LINARI,DF,Defense,FALSE
1883722,5486,Italy (women),378008,79182,Manuela,GIUGLIANO,GIUGLIANO Manuela,Manuela GIUGLIANO,1997-08-18,PLA,Player,6,GIUGLIANO,MF,Midfielder,FALSE
1883722,5486,Italy (women),467061,84577,Sofia,CANTORE,CANTORE Sofia,Sofia CANTORE,1999-09-30,PLA,Player,7,CANTORE,FW,Forward,FALSE
1883722,5486,Italy (women),420238,79183,Barbara,BONANSEA,BONANSEA Barbara,Barbara BONANSEA,1991-06-13,PLA,Player,8,BONANSEA,FW,Forward,FALSE
1883722,5486,Italy (women),420247,78349,Valentina,GIACINTI,GIACINTI Valentina,Valentina GIACINTI,1994-01-02,PLA,Player,9,GIACINTI,FW,Forward,FALSE
1883722,5486,Italy (women),420248,49519,Cristiana,GIRELLI,GIRELLI Cristiana,Cristiana GIRELLI,1990-04-23,PLA,Player,10,GIRELLI,FW,Forward,FALSE
1883722,5486,Italy (women),420249,78342,Benedetta,GLIONNA,GLIONNA Benedetta,Benedetta GLIONNA,1999-07-26,PLA,Player,11,GLIONNA,FW,Forward,FALSE
1883722,5486,Italy (women),467058,78277,Rachele,BALDI,BALDI Rachele,Rachele BALDI,1994-10-02,PLA,Player,12,BALDI,GK,Goalkeeper,FALSE
1883722,5486,Italy (women),420237,49508,Elisa,BARTOLI,BARTOLI Elisa,Elisa BARTOLI,1991-05-07,PLA,Player,13,BARTOLI,DF,Defense,FALSE
1883722,5486,Italy (women),467080,78347,Chiara,BECCARI,BECCARI Chiara,Chiara BECCARI,2004-09-27,PLA,Player,14,BECCARI,FW,Forward,FALSE
1883722,5486,Italy (women),378032,84579,Annamaria,SERTURINI,SERTURINI Annamaria,Annamaria SERTURINI,1998-05-13,PLA,Player,15,SERTURINI,FW,Forward,FALSE
1883722,5486,Italy (women),467062,80541,Giulia,DRAGONI,DRAGONI Giulia,Giulia DRAGONI,2006-11-07,PLA,Player,16,DRAGONI,MF,Midfielder,FALSE
1883722,5486,Italy (women),377971,79176,Lisa,BOATTIN,BOATTIN Lisa,Lisa BOATTIN,1997-05-03,PLA,Player,17,BOATTIN,DF,Defense,FALSE
1883722,5486,Italy (women),420242,79180,Arianna,CARUSO,CARUSO Arianna,Arianna CARUSO,1999-11-06,PLA,Player,18,CARUSO,MF,Midfielder,FALSE
1883722,5486,Italy (women),378037,79178,Martina,LENZINI,LENZINI Martina,Martina LENZINI,1998-07-23,PLA,Player,19,LENZINI,DF,Defense,FALSE
